PostID,UserID,Content,Timestamp,Likes,Retweets,Hashtags,SentimentScore
157,10,Great performance on mobile.,2025-03-24 16:41:49,43,44,"#tech,#social,#mood",0.7
158,7,I’m impressed with the speed.,2025-03-22 11:41:49,68,48,#tech,0.25
159,10,I’m impressed with the speed.,2025-03-17 12:41:49,127,17,"#UX,#design,#AI",-0.16
160,4,Needs dark mode ASAP!,2025-03-25 07:41:49,142,46,#fail,-0.59
161,9,Great performance on mobile.,2025-03-21 01:41:49,41,15,"#social,#tech,#mood",-0.41
162,7,Worst experience ever.,2025-03-23 19:41:49,123,41,#cleanUI,-0.97
163,6,Can’t stop using it!,2025-03-20 02:41:49,40,49,"#mood,#cleanUI,#social",-0.64
164,4,This app keeps crashing. So annoying.,2025-03-18 20:41:49,94,20,"#AI,#mood",0.82
165,1,Worst experience ever.,2025-03-17 05:41:49,130,13,#love,-0.99
166,4,Needs dark mode ASAP!,2025-03-19 06:41:49,56,10,#tech,0.19
167,2,Can’t stop using it!,2025-03-18 13:41:49,25,43,#mood,-0.61
168,1,Can’t stop using it!,2025-03-18 03:41:49,117,32,"#social,#fail",0.75
169,1,Such a smooth interface!,2025-03-17 20:41:49,114,13,"#cleanUI,#social,#mood",0.13
170,3,Can’t stop using it!,2025-03-17 16:41:49,35,13,"#mood,#tech",-0.53
171,4,Worst experience ever.,2025-03-22 21:41:49,133,44,#bug,-0.07
172,8,Can’t stop using it!,2025-03-20 17:41:49,128,25,"#cleanUI,#social,#UX",0.83
173,2,Great performance on mobile.,2025-03-23 18:41:49,147,15,"#design,#fail",1.0
174,10,Worst experience ever.,2025-03-17 03:41:49,32,25,"#design,#cleanUI",0.09
175,1,Needs dark mode ASAP!,2025-03-15 19:41:49,130,17,"#design,#social",-0.77
176,4,Can’t stop using it!,2025-03-21 14:41:49,23,18,"#tech,#cleanUI,#bug",-0.32
177,10,Needs dark mode ASAP!,2025-03-22 19:41:49,10,20,"#AI,#design,#tech",-0.23
178,5,Needs dark mode ASAP!,2025-03-24 15:41:49,144,50,"#mood,#love",0.82
179,6,Great performance on mobile.,2025-03-16 22:41:49,4,9,#social,-0.31
180,9,Can’t stop using it!,2025-03-19 09:41:49,55,31,"#fail,#design",0.62
181,7,Worst experience ever.,2025-03-23 19:41:49,1,36,"#tech,#fail",0.65
182,4,Worst experience ever.,2025-03-22 13:41:49,92,36,"#bug,#cleanUI",-0.11
183,8,Worst experience ever.,2025-03-24 16:41:49,5,21,#bug,-0.53
184,3,Such a smooth interface!,2025-03-21 02:41:49,35,10,"#AI,#fail,#UX",-0.19
185,6,Worst experience ever.,2025-03-21 09:41:49,35,21,"#fail,#love,#AI",0.29
186,8,Can’t stop using it!,2025-03-21 12:41:49,97,4,#mood,0.69
187,4,Such a smooth interface!,2025-03-15 19:41:49,47,46,"#fail,#tech,#social",0.56
188,2,Such a smooth interface!,2025-03-25 02:41:49,100,24,"#mood,#cleanUI",0.55
189,6,Great performance on mobile.,2025-03-22 15:41:49,144,49,#social,-0.95
190,1,Absolutely love the UX!,2025-03-22 17:41:49,48,50,"#tech,#social",-0.79
191,2,Just another day...,2025-03-21 10:41:49,104,37,"#tech,#bug",0.46
192,1,Just another day...,2025-03-18 21:41:49,6,50,"#love,#social,#AI",0.59
193,5,Such a smooth interface!,2025-03-23 02:41:49,52,0,"#love,#bug",-0.16
194,3,Loving the new update!,2025-03-21 19:41:49,108,12,"#mood,#AI,#bug",-0.73
195,2,Loving the new update!,2025-03-15 20:41:49,31,32,"#fail,#AI,#UX",-0.4
196,8,Just another day...,2025-03-17 18:41:49,120,38,"#fail,#social",-0.14
197,9,Absolutely love the UX!,2025-03-18 00:41:49,139,8,#UX,0.08
198,9,Just another day...,2025-03-21 11:41:49,146,15,"#AI,#design",0.34
199,4,Absolutely love the UX!,2025-03-25 14:41:49,122,9,"#love,#cleanUI,#bug",0.33
200,8,Worst experience ever.,2025-03-21 18:41:49,48,4,#AI,-0.03
